Word	Indices	GP sum	GP sum red header	Plaintext minus ciphertext	Plaintext plus ciphertext	Ciphertext_minus_plaintext
raceabout	[4, 24, 5, 28, 17, 3, 1, 16]	360	457	[14, 3, 11, 1, 15, 18, 20, 26]	[23, 16, 28, 26, 19, 17, 11, 6]	[15, 26, 18, 28, 14, 11, 9, 3]
racecard	[4, 24, 5, 18, 5, 24, 4, 23]	398	495	[14, 3, 11, 20, 3, 10, 23, 4]	[23, 16, 28, 16, 7, 9, 14, 13]	[15, 26, 18, 9, 26, 19, 6, 25]
rachitis	[4, 24, 5, 8, 10, 16, 10, 15]	318	415	[14, 3, 11, 10, 8, 2, 0, 25]	[23, 16, 28, 6, 12, 1, 20, 5]	[15, 26, 18, 19, 21, 27, 0, 4]
racialism	[4, 24, 5, 27, 20, 10, 15, 19]	456	553	[14, 3, 11, 0, 18, 25, 5, 0]	[23, 16, 28, 25, 22, 24, 25, 9]	[15, 26, 18, 0, 11, 4, 24, 0]
racialist	[4, 24, 5, 27, 20, 10, 15, 16]	444	541	[14, 3, 11, 0, 18, 25, 5, 26]	[23, 16, 28, 25, 22, 24, 25, 6]	[15, 26, 18, 0, 11, 4, 24, 3]
raciness	[4, 24, 5, 10, 9, 18, 15, 15]	354	451	[14, 3, 11, 12, 7, 4, 5, 25]	[23, 16, 28, 8, 11, 3, 25, 5]	[15, 26, 18, 17, 22, 25, 24, 4]
radiogram	[4, 24, 23, 27, 6, 4, 24, 19]	500	597	[14, 3, 0, 0, 4, 19, 14, 0]	[23, 16, 17, 25, 8, 18, 5, 9]	[15, 26, 0, 0, 25, 10, 15, 0]
radiology	[4, 24, 23, 27, 20, 3, 6, 26]	504	601	[14, 3, 0, 0, 18, 18, 25, 7]	[23, 16, 17, 25, 22, 17, 16, 16]	[15, 26, 0, 0, 11, 11, 4, 22]
raftsman	[4, 24, 0, 16, 15, 19, 24, 9]	419	516	[14, 3, 6, 18, 13, 5, 14, 19]	[23, 16, 23, 14, 17, 4, 5, 28]	[15, 26, 23, 11, 16, 24, 15, 10]
railbird	[4, 24, 10, 20, 17, 10, 4, 23]	404	501	[14, 3, 16, 22, 15, 25, 23, 4]	[23, 16, 4, 18, 19, 24, 14, 13]	[15, 26, 13, 7, 14, 4, 6, 25]
raillery	[4, 24, 10, 20, 20, 18, 4, 26]	466	563	[14, 3, 16, 22, 18, 4, 23, 7]	[23, 16, 4, 18, 22, 3, 14, 16]	[15, 26, 13, 7, 11, 25, 6, 22]
railroad	[4, 24, 10, 20, 4, 3, 24, 23]	416	513	[14, 3, 16, 22, 2, 18, 14, 4]	[23, 16, 4, 18, 6, 17, 5, 13]	[15, 26, 13, 7, 27, 11, 15, 25]
railyard	[4, 24, 10, 20, 26, 24, 4, 23]	512	609	[14, 3, 16, 22, 24, 10, 23, 4]	[23, 16, 4, 18, 28, 9, 14, 13]	[15, 26, 13, 7, 5, 19, 6, 25]
raincoat	[4, 24, 10, 9, 5, 3, 24, 16]	344	441	[14, 3, 16, 11, 3, 18, 14, 26]	[23, 16, 4, 7, 7, 17, 5, 6]	[15, 26, 13, 18, 26, 11, 15, 3]
raindrop	[4, 24, 10, 9, 23, 4, 3, 13]	318	415	[14, 3, 16, 11, 21, 19, 22, 23]	[23, 16, 4, 7, 25, 18, 13, 3]	[15, 26, 13, 18, 8, 10, 7, 6]
rainfall	[4, 24, 10, 9, 0, 24, 20, 20]	413	510	[14, 3, 16, 11, 27, 10, 10, 1]	[23, 16, 4, 7, 2, 9, 1, 10]	[15, 26, 13, 18, 2, 19, 19, 28]
rakehell	[4, 24, 5, 18, 8, 18, 20, 20]	424	521	[14, 3, 11, 20, 6, 4, 10, 1]	[23, 16, 28, 16, 10, 3, 1, 10]	[15, 26, 18, 9, 23, 25, 19, 28]
rallying	[4, 24, 20, 20, 26, 10, 9, 6]	434	531	[14, 3, 26, 22, 24, 25, 28, 16]	[23, 16, 14, 18, 28, 24, 19, 25]	[15, 26, 3, 7, 5, 4, 1, 13]
rambotan	[4, 24, 19, 17, 3, 16, 24, 9]	432	529	[14, 3, 25, 19, 1, 2, 14, 19]	[23, 16, 13, 15, 5, 1, 5, 28]	[15, 26, 4, 10, 28, 27, 15, 10]
rambutan	[4, 24, 19, 17, 1, 16, 24, 9]	428	525	[14, 3, 25, 19, 28, 2, 14, 19]	[23, 16, 13, 15, 3, 1, 5, 28]	[15, 26, 4, 10, 1, 27, 15, 10]
ramequin	[4, 24, 19, 18, 5, 7, 10, 9]	338	435	[14, 3, 25, 20, 3, 22, 0, 19]	[23, 16, 13, 16, 7, 21, 20, 28]	[15, 26, 4, 9, 26, 7, 0, 10]
ramipril	[4, 24, 19, 10, 13, 4, 10, 20]	368	465	[14, 3, 25, 12, 11, 19, 0, 1]	[23, 16, 13, 8, 15, 18, 20, 10]	[15, 26, 4, 17, 18, 10, 0, 28]
ranching	[4, 24, 9, 5, 8, 10, 9, 6]	250	347	[14, 3, 15, 7, 6, 25, 28, 16]	[23, 16, 3, 3, 10, 24, 19, 25]	[15, 26, 14, 22, 23, 4, 1, 13]
rangeland	[4, 24, 21, 18, 20, 24, 9, 23]	542	639	[14, 3, 27, 20, 18, 10, 28, 4]	[23, 16, 15, 16, 22, 9, 19, 13]	[15, 26, 2, 9, 11, 19, 1, 25]
ranginess	[4, 24, 21, 10, 9, 18, 15, 15]	420	517	[14, 3, 27, 12, 7, 4, 5, 25]	[23, 16, 15, 8, 11, 3, 25, 5]	[15, 26, 2, 17, 22, 25, 24, 4]
rankness	[4, 24, 9, 5, 9, 18, 15, 15]	352	449	[14, 3, 15, 7, 7, 4, 5, 25]	[23, 16, 3, 3, 11, 3, 25, 5]	[15, 26, 14, 22, 22, 25, 24, 4]
rapacity	[4, 24, 13, 24, 5, 10, 16, 26]	454	551	[14, 3, 19, 26, 3, 25, 6, 7]	[23, 16, 7, 22, 7, 24, 26, 16]	[15, 26, 10, 3, 26, 4, 23, 22]
rapeseed	[4, 24, 13, 18, 15, 18, 18, 23]	494	591	[14, 3, 19, 20, 13, 4, 8, 4]	[23, 16, 7, 16, 17, 3, 28, 13]	[15, 26, 10, 9, 16, 25, 21, 25]
rapidity	[4, 24, 13, 10, 23, 10, 16, 26]	464	561	[14, 3, 19, 12, 21, 25, 6, 7]	[23, 16, 7, 8, 25, 24, 26, 16]	[15, 26, 10, 17, 8, 4, 23, 22]
rareness	[4, 24, 4, 18, 9, 18, 15, 15]	388	485	[14, 3, 10, 20, 7, 4, 5, 25]	[23, 16, 27, 16, 11, 3, 25, 5]	[15, 26, 19, 9, 22, 25, 24, 4]
rashness	[4, 24, 15, 8, 9, 18, 15, 15]	386	483	[14, 3, 21, 10, 7, 4, 5, 25]	[23, 16, 9, 6, 11, 3, 25, 5]	[15, 26, 8, 19, 22, 25, 24, 4]
rassling	[4, 24, 15, 15, 20, 10, 9, 6]	364	461	[14, 3, 21, 17, 18, 25, 28, 16]	[23, 16, 9, 13, 22, 24, 19, 25]	[15, 26, 8, 12, 11, 4, 1, 13]
ratables	[4, 24, 16, 24, 17, 20, 18, 15]	518	615	[14, 3, 22, 26, 15, 6, 8, 25]	[23, 16, 10, 22, 19, 5, 28, 5]	[15, 26, 7, 3, 14, 23, 21, 4]
rataplan	[4, 24, 16, 24, 13, 20, 24, 9]	506	603	[14, 3, 22, 26, 11, 6, 14, 19]	[23, 16, 10, 22, 15, 5, 5, 28]	[15, 26, 7, 3, 18, 23, 15, 10]
rateables	[4, 24, 16, 28, 17, 20, 18, 15]	530	627	[14, 3, 22, 1, 15, 6, 8, 25]	[23, 16, 10, 26, 19, 5, 28, 5]	[15, 26, 7, 28, 14, 23, 21, 4]
ratifier	[4, 24, 16, 10, 0, 10, 18, 4]	309	406	[14, 3, 22, 12, 27, 25, 8, 14]	[23, 16, 10, 8, 2, 24, 28, 23]	[15, 26, 7, 17, 2, 4, 21, 15]
rationale	[4, 24, 16, 27, 9, 24, 20, 18]	540	637	[14, 3, 22, 0, 7, 10, 10, 28]	[23, 16, 10, 25, 11, 9, 1, 8]	[15, 26, 7, 0, 22, 19, 19, 1]
rationing	[4, 24, 16, 27, 9, 10, 9, 6]	380	477	[14, 3, 22, 0, 7, 25, 28, 16]	[23, 16, 10, 25, 11, 24, 19, 25]	[15, 26, 7, 0, 22, 4, 1, 13]
ratsbane	[4, 24, 16, 15, 17, 24, 9, 18]	474	571	[14, 3, 22, 17, 15, 10, 28, 28]	[23, 16, 10, 13, 19, 9, 19, 8]	[15, 26, 7, 12, 14, 19, 1, 1]
rattling	[4, 24, 16, 16, 20, 10, 9, 6]	376	473	[14, 3, 22, 18, 18, 25, 28, 16]	[23, 16, 10, 14, 22, 24, 19, 25]	[15, 26, 7, 11, 11, 4, 1, 13]
ravaging	[4, 24, 1, 24, 6, 10, 9, 6]	302	399	[14, 3, 7, 26, 4, 25, 28, 16]	[23, 16, 24, 22, 8, 24, 19, 25]	[15, 26, 22, 3, 25, 4, 1, 13]
ravehook	[4, 24, 1, 18, 8, 3, 3, 5]	228	325	[14, 3, 7, 20, 6, 18, 22, 15]	[23, 16, 24, 16, 10, 17, 13, 24]	[15, 26, 22, 9, 23, 11, 7, 14]
raveling	[4, 24, 1, 18, 20, 10, 9, 6]	328	425	[14, 3, 7, 20, 18, 25, 28, 16]	[23, 16, 24, 16, 22, 24, 19, 25]	[15, 26, 22, 9, 11, 4, 1, 13]
ravenala	[4, 24, 1, 18, 9, 24, 20, 24]	474	571	[14, 3, 7, 20, 7, 10, 10, 5]	[23, 16, 24, 16, 11, 9, 1, 14]	[15, 26, 22, 9, 22, 19, 19, 24]
ravigote	[4, 24, 1, 10, 6, 3, 16, 18]	292	389	[14, 3, 7, 12, 4, 18, 6, 28]	[23, 16, 24, 8, 8, 17, 26, 8]	[15, 26, 22, 17, 25, 11, 23, 1]
ravisher	[4, 24, 1, 10, 15, 8, 18, 4]	296	393	[14, 3, 7, 12, 13, 23, 8, 14]	[23, 16, 24, 8, 17, 22, 28, 23]	[15, 26, 22, 17, 16, 6, 21, 15]
razmataz	[4, 24, 15, 19, 24, 16, 24, 15]	538	635	[14, 3, 21, 21, 22, 2, 14, 25]	[23, 16, 9, 17, 26, 1, 5, 5]	[15, 26, 8, 8, 7, 27, 15, 4]
reactance	[4, 28, 5, 16, 24, 9, 5, 18]	398	495	[14, 7, 11, 18, 22, 24, 24, 28]	[23, 20, 28, 14, 26, 23, 15, 8]	[15, 22, 18, 11, 7, 5, 5, 1]
readiness	[4, 28, 23, 10, 9, 18, 15, 15]	442	539	[14, 7, 0, 12, 7, 4, 5, 25]	[23, 20, 17, 8, 11, 3, 25, 5]	[15, 22, 0, 17, 22, 25, 24, 4]
rearguard	[4, 28, 4, 6, 1, 24, 4, 23]	348	445	[14, 7, 10, 8, 28, 10, 23, 4]	[23, 20, 27, 4, 3, 9, 14, 13]	[15, 22, 19, 21, 1, 19, 6, 25]
reasoning	[4, 28, 15, 3, 9, 10, 9, 6]	286	383	[14, 7, 21, 5, 7, 25, 28, 16]	[23, 20, 9, 1, 11, 24, 19, 25]	[15, 22, 8, 24, 22, 4, 1, 13]
rebellion	[4, 18, 17, 18, 20, 20, 27, 9]	488	585	[14, 26, 23, 20, 18, 6, 17, 19]	[23, 10, 11, 16, 22, 5, 8, 28]	[15, 3, 6, 9, 11, 23, 12, 10]
rebuttal	[4, 18, 17, 1, 16, 16, 24, 20]	430	527	[14, 26, 23, 3, 14, 2, 14, 1]	[23, 10, 11, 28, 18, 1, 5, 10]	[15, 3, 6, 26, 15, 27, 15, 28]
rebutter	[4, 18, 17, 1, 16, 16, 18, 4]	338	435	[14, 26, 23, 3, 14, 2, 8, 14]	[23, 10, 11, 28, 18, 1, 28, 23]	[15, 3, 6, 26, 15, 27, 21, 15]
receding	[4, 18, 5, 18, 23, 10, 9, 6]	324	421	[14, 26, 11, 20, 21, 25, 28, 16]	[23, 10, 28, 16, 25, 24, 19, 25]	[15, 3, 18, 9, 8, 4, 1, 13]
receipts	[4, 18, 5, 18, 10, 13, 16, 15]	344	441	[14, 26, 11, 20, 8, 28, 6, 25]	[23, 10, 28, 16, 12, 27, 26, 5]	[15, 3, 18, 9, 21, 1, 23, 4]
receiver	[4, 18, 5, 18, 10, 1, 18, 4]	270	367	[14, 26, 11, 20, 8, 16, 8, 14]	[23, 10, 28, 16, 12, 15, 28, 23]	[15, 3, 18, 9, 21, 13, 21, 15]
reception	[4, 18, 5, 18, 13, 16, 27, 9]	396	493	[14, 26, 11, 20, 11, 2, 17, 19]	[23, 10, 28, 16, 15, 1, 8, 28]	[15, 3, 18, 9, 18, 27, 12, 10]
receptor	[4, 18, 5, 18, 13, 16, 3, 4]	278	375	[14, 26, 11, 20, 11, 2, 22, 14]	[23, 10, 28, 16, 15, 1, 13, 23]	[15, 3, 18, 9, 18, 27, 7, 15]
recession	[4, 18, 5, 18, 15, 15, 27, 9]	400	497	[14, 26, 11, 20, 13, 1, 17, 19]	[23, 10, 28, 16, 17, 0, 8, 28]	[15, 3, 18, 9, 16, 28, 12, 10]
recission	[4, 18, 5, 10, 15, 15, 27, 9]	364	461	[14, 26, 11, 12, 13, 1, 17, 19]	[23, 10, 28, 8, 17, 0, 8, 28]	[15, 3, 18, 17, 16, 28, 12, 10]
reckoner	[4, 18, 5, 5, 3, 9, 18, 4]	218	315	[14, 26, 11, 7, 1, 24, 8, 14]	[23, 10, 28, 3, 5, 23, 28, 23]	[15, 3, 18, 22, 28, 5, 21, 15]
recliner	[4, 18, 5, 20, 10, 9, 18, 4]	302	399	[14, 26, 11, 22, 8, 24, 8, 14]	[23, 10, 28, 18, 12, 23, 28, 23]	[15, 3, 18, 7, 21, 5, 21, 15]
recoding	[4, 18, 5, 3, 23, 10, 9, 6]	264	361	[14, 26, 11, 5, 21, 25, 28, 16]	[23, 10, 28, 1, 25, 24, 19, 25]	[15, 3, 18, 24, 8, 4, 1, 13]
recorder	[4, 18, 5, 3, 4, 23, 18, 4]	276	373	[14, 26, 11, 5, 2, 9, 8, 14]	[23, 10, 28, 1, 6, 8, 28, 23]	[15, 3, 18, 24, 27, 20, 21, 15]
recourse	[4, 18, 5, 3, 1, 4, 15, 18]	232	329	[14, 26, 11, 5, 28, 19, 5, 28]	[23, 10, 28, 1, 3, 18, 25, 8]	[15, 3, 18, 24, 1, 10, 24, 1]
recovery	[4, 18, 5, 3, 1, 18, 4, 26]	282	379	[14, 26, 11, 5, 28, 4, 23, 7]	[23, 10, 28, 1, 3, 3, 14, 16]	[15, 3, 18, 24, 1, 25, 6, 22]
recreation	[4, 18, 5, 4, 28, 16, 27, 9]	406	503	[14, 26, 11, 6, 26, 2, 17, 19]	[23, 10, 28, 2, 1, 1, 8, 28]	[15, 3, 18, 23, 3, 27, 12, 10]
rectangle	[4, 18, 5, 16, 24, 21, 20, 18]	466	563	[14, 26, 11, 18, 22, 7, 10, 28]	[23, 10, 28, 14, 26, 6, 1, 8]	[15, 3, 18, 11, 7, 22, 19, 1]
recursion	[4, 18, 5, 1, 4, 15, 27, 9]	294	391	[14, 26, 11, 3, 2, 1, 17, 19]	[23, 10, 28, 28, 6, 0, 8, 28]	[15, 3, 18, 26, 27, 28, 12, 10]
recusant	[4, 18, 5, 1, 15, 24, 9, 16]	332	429	[14, 26, 11, 3, 13, 10, 28, 26]	[23, 10, 28, 28, 17, 9, 19, 6]	[15, 3, 18, 26, 16, 19, 1, 3]
redaction	[4, 18, 23, 24, 5, 16, 27, 9]	472	569	[14, 26, 0, 26, 3, 2, 17, 19]	[23, 10, 17, 22, 7, 1, 8, 28]	[15, 3, 0, 3, 26, 27, 12, 10]
redactor	[4, 18, 23, 24, 5, 16, 3, 4]	354	451	[14, 26, 0, 26, 3, 2, 22, 14]	[23, 10, 17, 22, 7, 1, 13, 23]	[15, 3, 0, 3, 26, 27, 7, 15]
redbelly	[4, 18, 23, 17, 18, 20, 20, 26]	544	641	[14, 26, 0, 19, 16, 6, 10, 7]	[23, 10, 17, 15, 20, 5, 1, 16]	[15, 3, 0, 10, 13, 23, 19, 22]
redberry	[4, 18, 23, 17, 18, 4, 4, 26]	420	517	[14, 26, 0, 19, 16, 19, 23, 7]	[23, 10, 17, 15, 20, 18, 14, 16]	[15, 3, 0, 10, 13, 10, 6, 22]
redbreast	[4, 18, 23, 17, 4, 28, 15, 16]	460	557	[14, 26, 0, 19, 2, 14, 5, 26]	[23, 10, 17, 15, 6, 13, 25, 6]	[15, 3, 0, 10, 27, 15, 24, 3]
redbrush	[4, 18, 23, 17, 4, 1, 15, 8]	318	415	[14, 26, 0, 19, 2, 16, 5, 18]	[23, 10, 17, 15, 6, 15, 25, 27]	[15, 3, 0, 10, 27, 13, 24, 11]
redeemer	[4, 18, 23, 18, 18, 19, 18, 4]	450	547	[14, 26, 0, 20, 16, 5, 8, 14]	[23, 10, 17, 16, 20, 4, 28, 23]	[15, 3, 0, 9, 13, 24, 21, 15]
redheader	[4, 18, 23, 8, 28, 23, 18, 4]	466	563	[14, 26, 0, 10, 26, 9, 8, 14]	[23, 10, 17, 6, 1, 8, 28, 23]	[15, 3, 0, 19, 3, 20, 21, 15]
redhorse	[4, 18, 23, 8, 3, 4, 15, 18]	328	425	[14, 26, 0, 10, 1, 19, 5, 28]	[23, 10, 17, 6, 5, 18, 25, 8]	[15, 3, 0, 19, 28, 10, 24, 1]
redmaids	[4, 18, 23, 19, 24, 10, 23, 15]	508	605	[14, 26, 0, 21, 22, 25, 13, 25]	[23, 10, 17, 17, 26, 24, 4, 5]	[15, 3, 0, 8, 7, 4, 16, 4]
redshank	[4, 18, 23, 15, 8, 24, 9, 5]	382	479	[14, 26, 0, 17, 6, 10, 28, 15]	[23, 10, 17, 13, 10, 9, 19, 24]	[15, 3, 0, 12, 23, 19, 1, 14]
redshift	[4, 18, 23, 15, 8, 10, 0, 16]	335	432	[14, 26, 0, 17, 6, 25, 19, 26]	[23, 10, 17, 13, 10, 24, 10, 6]	[15, 3, 0, 12, 23, 4, 10, 3]
redstart	[4, 18, 23, 15, 16, 24, 4, 16]	446	543	[14, 26, 0, 17, 14, 10, 23, 26]	[23, 10, 17, 13, 18, 9, 14, 6]	[15, 3, 0, 12, 15, 19, 6, 3]
reducing	[4, 18, 23, 1, 5, 10, 9, 6]	260	357	[14, 26, 0, 3, 3, 25, 28, 16]	[23, 10, 17, 28, 7, 24, 19, 25]	[15, 3, 0, 26, 26, 4, 1, 13]
reductio	[4, 18, 23, 1, 5, 16, 10, 3]	280	377	[14, 26, 0, 3, 3, 2, 0, 13]	[23, 10, 17, 28, 7, 1, 20, 22]	[15, 3, 0, 26, 26, 27, 0, 16]
reduction	[4, 18, 23, 1, 5, 16, 27, 9]	378	475	[14, 26, 0, 3, 3, 2, 17, 19]	[23, 10, 17, 28, 7, 1, 8, 28]	[15, 3, 0, 26, 26, 27, 12, 10]
reduviid	[4, 18, 23, 1, 1, 10, 10, 23]	324	421	[14, 26, 0, 3, 28, 25, 0, 4]	[23, 10, 17, 28, 3, 24, 20, 13]	[15, 3, 0, 26, 1, 4, 0, 25]
reedbird	[4, 18, 18, 23, 17, 10, 4, 23]	426	523	[14, 26, 24, 25, 15, 25, 23, 4]	[23, 10, 12, 21, 19, 24, 14, 13]	[15, 3, 5, 4, 14, 4, 6, 25]
reedmace	[4, 18, 18, 23, 19, 24, 5, 18]	482	579	[14, 26, 24, 25, 17, 10, 24, 28]	[23, 10, 12, 21, 21, 9, 15, 8]	[15, 3, 5, 4, 12, 19, 5, 1]
refection	[4, 18, 0, 18, 5, 16, 27, 9]	355	452	[14, 26, 6, 20, 3, 2, 17, 19]	[23, 10, 23, 16, 7, 1, 8, 28]	[15, 3, 23, 9, 26, 27, 12, 10]
referent	[4, 18, 0, 18, 4, 18, 9, 16]	313	410	[14, 26, 6, 20, 2, 4, 28, 26]	[23, 10, 23, 16, 6, 3, 19, 6]	[15, 3, 23, 9, 27, 25, 1, 3]
referral	[4, 18, 0, 18, 4, 4, 24, 20]	339	436	[14, 26, 6, 20, 2, 19, 14, 1]	[23, 10, 23, 16, 6, 18, 5, 10]	[15, 3, 23, 9, 27, 10, 15, 28]
refinery	[4, 18, 0, 10, 9, 18, 4, 26]	321	418	[14, 26, 6, 12, 7, 4, 23, 7]	[23, 10, 23, 8, 11, 3, 14, 16]	[15, 3, 23, 17, 22, 25, 6, 22]
refining	[4, 18, 0, 10, 9, 10, 9, 6]	217	314	[14, 26, 6, 12, 7, 25, 28, 16]	[23, 10, 23, 8, 11, 24, 19, 25]	[15, 3, 23, 17, 22, 4, 1, 13]
reflation	[4, 18, 0, 20, 24, 16, 27, 9]	445	542	[14, 26, 6, 22, 22, 2, 17, 19]	[23, 10, 23, 18, 26, 1, 8, 28]	[15, 3, 23, 7, 7, 27, 12, 10]
reflexion	[4, 18, 0, 20, 18, 14, 27, 9]	403	500	[14, 26, 6, 22, 16, 0, 17, 19]	[23, 10, 23, 18, 20, 28, 8, 28]	[15, 3, 23, 7, 13, 0, 12, 10]
reformer	[4, 18, 0, 3, 4, 19, 18, 4]	247	344	[14, 26, 6, 5, 2, 5, 8, 14]	[23, 10, 23, 1, 6, 4, 28, 23]	[15, 3, 23, 24, 27, 24, 21, 15]
regicide	[4, 18, 6, 10, 5, 10, 23, 18]	326	423	[14, 26, 12, 12, 3, 25, 13, 28]	[23, 10, 0, 8, 7, 24, 4, 8]	[15, 3, 17, 17, 26, 4, 16, 1]
regiment	[4, 18, 6, 10, 19, 18, 9, 16]	352	449	[14, 26, 12, 12, 17, 4, 28, 26]	[23, 10, 0, 8, 21, 3, 19, 6]	[15, 3, 17, 17, 12, 25, 1, 3]
register	[4, 18, 6, 10, 15, 16, 18, 4]	316	413	[14, 26, 12, 12, 13, 2, 8, 14]	[23, 10, 0, 8, 17, 1, 28, 23]	[15, 3, 17, 17, 16, 27, 21, 15]
registry	[4, 18, 6, 10, 15, 16, 4, 26]	352	449	[14, 26, 12, 12, 13, 2, 23, 7]	[23, 10, 0, 8, 17, 1, 14, 16]	[15, 3, 17, 17, 16, 27, 6, 22]
rehearing	[4, 18, 8, 28, 4, 10, 9, 6]	298	395	[14, 26, 14, 1, 2, 25, 28, 16]	[23, 10, 2, 26, 6, 24, 19, 25]	[15, 3, 15, 28, 27, 4, 1, 13]
rehearsal	[4, 18, 8, 28, 4, 15, 24, 20]	444	541	[14, 26, 14, 1, 2, 1, 14, 1]	[23, 10, 2, 26, 6, 0, 5, 10]	[15, 3, 15, 28, 27, 28, 15, 28]
reindeer	[4, 18, 10, 9, 23, 18, 18, 4]	372	469	[14, 26, 16, 11, 21, 4, 8, 14]	[23, 10, 4, 7, 25, 3, 28, 23]	[15, 3, 13, 18, 8, 25, 21, 15]
rejection	[4, 18, 11, 18, 5, 16, 27, 9]	390	487	[14, 26, 17, 20, 3, 2, 17, 19]	[23, 10, 5, 16, 7, 1, 8, 28]	[15, 3, 12, 9, 26, 27, 12, 10]
relations	[4, 18, 20, 24, 16, 27, 9, 15]	496	593	[14, 26, 26, 26, 14, 13, 28, 25]	[23, 10, 14, 22, 18, 12, 19, 5]	[15, 3, 3, 3, 15, 16, 1, 4]
relative	[4, 18, 20, 24, 16, 10, 1, 18]	408	505	[14, 26, 26, 26, 14, 25, 20, 28]	[23, 10, 14, 22, 18, 24, 11, 8]	[15, 3, 3, 3, 15, 4, 9, 1]
relaxant	[4, 18, 20, 24, 14, 24, 9, 16]	480	577	[14, 26, 26, 26, 12, 10, 28, 26]	[23, 10, 14, 22, 16, 9, 19, 6]	[15, 3, 3, 3, 17, 19, 1, 3]
reliever	[4, 18, 20, 10, 18, 1, 18, 4]	330	427	[14, 26, 26, 12, 16, 16, 8, 14]	[23, 10, 14, 8, 20, 15, 28, 23]	[15, 3, 3, 17, 13, 13, 21, 15]
religious	[4, 18, 20, 10, 6, 27, 1, 15]	362	459	[14, 26, 26, 12, 4, 13, 20, 25]	[23, 10, 14, 8, 8, 12, 11, 5]	[15, 3, 3, 17, 25, 16, 9, 4]
reliving	[4, 18, 20, 10, 1, 10, 9, 6]	262	359	[14, 26, 26, 12, 28, 25, 28, 16]	[23, 10, 14, 8, 3, 24, 19, 25]	[15, 3, 3, 17, 1, 4, 1, 13]
remaking	[4, 18, 19, 24, 5, 10, 9, 6]	336	433	[14, 26, 25, 26, 3, 25, 28, 16]	[23, 10, 13, 22, 7, 24, 19, 25]	[15, 3, 4, 3, 26, 4, 1, 13]
reminder	[4, 18, 19, 10, 9, 23, 18, 4]	376	473	[14, 26, 25, 12, 7, 9, 8, 14]	[23, 10, 13, 8, 11, 8, 28, 23]	[15, 3, 4, 17, 22, 20, 21, 15]
remission	[4, 18, 19, 10, 15, 15, 27, 9]	422	519	[14, 26, 25, 12, 13, 1, 17, 19]	[23, 10, 13, 8, 17, 0, 8, 28]	[15, 3, 4, 17, 16, 28, 12, 10]
remittal	[4, 18, 19, 10, 16, 16, 24, 20]	468	565	[14, 26, 25, 12, 14, 2, 14, 1]	[23, 10, 13, 8, 18, 1, 5, 10]	[15, 3, 4, 17, 15, 27, 15, 28]
rendition	[4, 18, 9, 23, 10, 16, 27, 9]	422	519	[14, 26, 15, 25, 8, 2, 17, 19]	[23, 10, 3, 21, 12, 1, 8, 28]	[15, 3, 14, 4, 21, 27, 12, 10]
renegade	[4, 18, 9, 18, 6, 24, 23, 18]	444	541	[14, 26, 15, 20, 4, 10, 13, 28]	[23, 10, 3, 16, 8, 9, 4, 8]	[15, 3, 14, 9, 25, 19, 16, 1]
repairer	[4, 18, 13, 24, 10, 4, 18, 4]	338	435	[14, 26, 19, 26, 8, 19, 8, 14]	[23, 10, 7, 22, 12, 18, 28, 23]	[15, 3, 10, 3, 21, 10, 21, 15]
repartee	[4, 18, 13, 24, 4, 16, 18, 18]	422	519	[14, 26, 19, 26, 2, 2, 8, 28]	[23, 10, 7, 22, 6, 1, 28, 8]	[15, 3, 10, 3, 27, 27, 21, 1]
repeating	[4, 18, 13, 28, 16, 10, 9, 6]	366	463	[14, 26, 19, 1, 14, 25, 28, 16]	[23, 10, 7, 26, 18, 24, 19, 25]	[15, 3, 10, 28, 15, 4, 1, 13]
repletion	[4, 18, 13, 20, 18, 16, 27, 9]	456	553	[14, 26, 19, 22, 16, 2, 17, 19]	[23, 10, 7, 18, 20, 1, 8, 28]	[15, 3, 10, 7, 13, 27, 12, 10]
reporter	[4, 18, 13, 3, 4, 16, 18, 4]	276	373	[14, 26, 19, 5, 2, 2, 8, 14]	[23, 10, 7, 1, 6, 1, 28, 23]	[15, 3, 10, 24, 27, 27, 21, 15]
reprieve	[4, 18, 13, 4, 10, 18, 1, 18]	300	397	[14, 26, 19, 6, 8, 4, 20, 28]	[23, 10, 7, 2, 12, 3, 11, 8]	[15, 3, 10, 23, 21, 25, 9, 1]
reprisal	[4, 18, 13, 4, 10, 15, 24, 20]	386	483	[14, 26, 19, 6, 8, 1, 14, 1]	[23, 10, 7, 2, 12, 0, 5, 10]	[15, 3, 10, 23, 21, 28, 15, 28]
reproach	[4, 18, 13, 4, 3, 24, 5, 8]	272	369	[14, 26, 19, 6, 1, 10, 24, 18]	[23, 10, 7, 2, 5, 9, 15, 27]	[15, 3, 10, 23, 28, 19, 5, 11]
reproval	[4, 18, 13, 4, 3, 1, 24, 20]	312	409	[14, 26, 19, 6, 1, 16, 14, 1]	[23, 10, 7, 2, 5, 15, 5, 10]	[15, 3, 10, 23, 28, 13, 15, 28]
reprover	[4, 18, 13, 4, 3, 1, 18, 4]	220	317	[14, 26, 19, 6, 1, 16, 8, 14]	[23, 10, 7, 2, 5, 15, 28, 23]	[15, 3, 10, 23, 28, 13, 21, 15]
